,year,month,day,hotel,adr,stays_in_weekend_nights,stays_in_week_nights,revenuePerOrder
710,2015,07,10,Resort Hotel,-1.7841050580000002,0,0,-0.0
711,2015,07,10,City Hotel,104.5320635,2,3,522.6603175
716,2015,07,10,Resort Hotel,98.96355255,4,7,1088.5990780500001
718,2015,07,10,Resort Hotel,16.58743227,4,10,232.22405178000002
719,2015,07,10,Resort Hotel,69.58225463,2,3,347.91127314999994
720,2015,07,10,Resort Hotel,196.5306655,2,2,786.122662
721,2015,07,10,Resort Hotel,204.0964314,2,2,816.3857256
723,2015,07,10,Resort Hotel,115.37477150000001,1,2,346.1243145
724,2015,07,10,Resort Hotel,158.9473878,2,3,794.736939
725,2015,07,10,Resort Hotel,146.9595789,2,3,734.7978945
726,2015,07,10,Resort Hotel,96.08238045,2,5,672.5766631500001
727,2015,07,10,Resort Hotel,150.4733467,2,5,1053.3134269
728,2015,07,10,City Hotel,100.4376993,2,2,401.7507972
729,2015,07,10,Resort Hotel,76.92715455,1,2,230.78146364999998
730,2015,07,10,Resort Hotel,79.78091786,0,2,159.56183572
731,2015,07,10,Resort Hotel,94.85404768,1,2,284.56214303999997
732,2015,07,10,Resort Hotel,87.53173332,0,2,175.06346664
733,2015,07,10,Resort Hotel,125.5744836,0,1,125.5744836
734,2015,07,10,Resort Hotel,67.4792923,0,2,134.9585846
735,2015,07,10,Resort Hotel,59.35514314,0,2,118.71028628
736,2015,07,10,Resort Hotel,82.03773019,0,2,164.07546038
737,2015,07,10,Resort Hotel,101.2007598,0,2,202.4015196
738,2015,07,10,Resort Hotel,123.8066872,0,2,247.6133744
739,2015,07,10,Resort Hotel,173.40276730000002,0,2,346.80553460000004
740,2015,07,10,Resort Hotel,53.06332153,0,2,106.12664306
741,2015,07,11,City Hotel,55.75808092,0,1,55.75808092
742,2015,07,11,City Hotel,114.12821059999999,2,1,342.38463179999997
743,2015,07,11,City Hotel,65.73172599,2,1,197.19517797
744,2015,07,11,City Hotel,88.38901628,2,1,265.16704884
745,2015,07,11,City Hotel,50.42777723,0,1,50.42777723
746,2015,07,11,City Hotel,64.66644594,2,1,193.99933782
747,2015,07,11,City Hotel,108.3466998,2,1,325.0400994
748,2015,07,11,City Hotel,97.03226056,2,1,291.09678168
749,2015,07,11,City Hotel,103.1444649,2,1,309.4333947
752,2015,07,11,City Hotel,78.73194187,0,1,78.73194187
754,2015,07,11,City Hotel,158.629455,2,1,475.888365
755,2015,07,11,City Hotel,107.2838886,2,1,321.8516658
758,2015,07,11,City Hotel,107.59446070000001,0,1,107.59446070000001
759,2015,07,11,City Hotel,105.87459240000001,2,1,317.62377720000006
760,2015,07,11,City Hotel,118.3560085,2,1,355.0680255
764,2015,07,11,City Hotel,110.4793193,2,1,331.4379579
765,2015,07,11,City Hotel,104.8565713,2,1,314.5697139
768,2015,07,11,City Hotel,117.7568195,2,1,353.2704585
770,2015,07,11,City Hotel,155.48690009999999,2,1,466.4607003
771,2015,07,11,City Hotel,69.89800792,2,1,209.69402376
772,2015,07,11,City Hotel,105.3826764,2,1,316.1480292
783,2015,07,11,City Hotel,105.10346200000001,2,1,315.310386
784,2015,07,11,City Hotel,91.460662,2,1,274.381986
787,2015,07,11,City Hotel,96.63591624,2,1,289.90774872
789,2015,07,11,City Hotel,91.81944983,2,1,275.45834949
790,2015,07,11,City Hotel,91.36460702,2,1,274.09382106
792,2015,07,11,Resort Hotel,97.56754626,2,5,682.97282382
793,2015,07,11,Resort Hotel,145.75824,4,6,1457.5824
794,2015,07,11,Resort Hotel,52.44027901,2,4,314.64167406
795,2015,07,11,Resort Hotel,140.978406,0,1,140.978406
796,2015,07,11,Resort Hotel,114.52662279999998,0,1,114.52662279999998
797,2015,07,11,Resort Hotel,129.537248,2,2,518.148992
798,2015,07,11,Resort Hotel,126.77176000000001,2,2,507.08704000000006
799,2015,07,11,Resort Hotel,84.34019665,2,2,337.3607866
801,2015,07,11,Resort Hotel,116.855566,2,5,817.988962
802,2015,07,11,Resort Hotel,97.99755388,2,4,587.98532328
803,2015,07,11,Resort Hotel,128.8236575,2,4,772.941945
805,2015,07,11,Resort Hotel,117.01651570000001,2,5,819.1156099000001
806,2015,07,11,Resort Hotel,121.3830294,2,3,606.9151469999999
811,2015,07,11,Resort Hotel,90.75903001,2,5,635.31321007
812,2015,07,11,Resort Hotel,139.49768459999999,2,5,976.4837921999999
814,2015,07,11,Resort Hotel,165.375175,2,4,992.2510500000001
817,2015,07,11,City Hotel,83.54050697,2,1,250.62152091
818,2015,07,11,City Hotel,99.30975313,2,1,297.92925939
819,2015,07,11,Resort Hotel,99.98468357,2,3,499.92341785
820,2015,07,11,City Hotel,102.24702990000002,2,1,306.74108970000003
821,2015,07,11,City Hotel,81.46240496,2,1,244.38721488
822,2015,07,11,Resort Hotel,149.6919036,0,1,149.6919036
824,2015,07,11,Resort Hotel,125.55091609999998,0,1,125.55091609999998
825,2015,07,11,Resort Hotel,59.3200333,1,1,118.6400666
829,2015,07,11,Resort Hotel,115.49001729999999,2,5,808.4301211
830,2015,07,11,Resort Hotel,78.62950737,2,5,550.4065515899999
831,2015,07,11,Resort Hotel,83.65701399,1,1,167.31402798
832,2015,07,11,Resort Hotel,193.246797,2,6,1545.974376
834,2015,07,11,Resort Hotel,151.2775293,2,5,1058.9427051
835,2015,07,11,Resort Hotel,180.1509468,4,6,1801.5094680000002
836,2015,07,11,Resort Hotel,135.0135625,2,1,405.0406875
838,2015,07,11,Resort Hotel,83.00124964,2,5,581.00874748
841,2015,07,11,Resort Hotel,120.34751680000001,2,1,361.04255040000004
842,2015,07,11,Resort Hotel,127.4499919,1,1,254.8999838
843,2015,07,11,City Hotel,99.25295101,2,1,297.75885303
844,2015,07,12,Resort Hotel,134.5906947,2,0,269.1813894
845,2015,07,12,Resort Hotel,84.90333444,2,1,254.71000332
846,2015,07,12,Resort Hotel,104.64818879999999,4,7,1151.1300767999999
847,2015,07,12,Resort Hotel,126.3294644,2,1,378.9883932
848,2015,07,12,Resort Hotel,142.9285403,4,7,1572.2139433000002
849,2015,07,12,Resort Hotel,133.1815442,4,5,1198.6338977999999
850,2015,07,12,Resort Hotel,147.9507971,4,5,1331.5571739
852,2015,07,12,Resort Hotel,131.1071332,2,5,917.7499323999999
854,2015,07,12,Resort Hotel,124.3091731,2,5,870.1642117
856,2015,07,12,Resort Hotel,129.36353559999998,2,0,258.72707119999995
857,2015,07,12,Resort Hotel,99.59564341,2,2,398.38257364
858,2015,07,12,Resort Hotel,101.3927638,2,0,202.7855276
859,2015,07,12,Resort Hotel,108.0773595,2,0,216.154719
860,2015,07,12,Resort Hotel,117.86461340000001,2,5,825.0522938
861,2015,07,12,Resort Hotel,205.7484836,2,0,411.4969672
862,2015,07,12,Resort Hotel,88.5157131,1,0,88.5157131
863,2015,07,12,Resort Hotel,53.47507992,2,5,374.32555944
865,2015,07,12,Resort Hotel,150.6466721,2,3,753.2333604999999
873,2015,07,12,Resort Hotel,195.766772,2,3,978.83386
875,2015,07,12,Resort Hotel,109.7563301,2,3,548.7816505
876,2015,07,12,Resort Hotel,135.4977351,2,2,541.9909404
877,2015,07,12,Resort Hotel,83.48533204,2,2,333.94132816
878,2015,07,12,Resort Hotel,101.5774951,2,5,711.0424657
880,2015,07,12,Resort Hotel,77.93210736,2,5,545.52475152
884,2015,07,12,Resort Hotel,128.9972705,1,0,128.9972705
885,2015,07,12,Resort Hotel,98.48794477,1,0,98.48794477
887,2015,07,12,Resort Hotel,94.33831738,2,4,566.02990428
888,2015,07,12,Resort Hotel,104.6899596,2,5,732.8297172
889,2015,07,12,Resort Hotel,81.54660315,2,5,570.82622205
892,2015,07,12,Resort Hotel,159.0462726,1,0,159.0462726
897,2015,07,12,Resort Hotel,107.2873557,1,0,107.2873557
898,2015,07,12,Resort Hotel,168.6367405,2,4,1011.8204430000001
900,2015,07,12,Resort Hotel,116.3538095,2,5,814.4766665
901,2015,07,12,Resort Hotel,94.56161237,2,5,661.93128659
902,2015,07,12,Resort Hotel,128.9055105,2,5,902.3385734999999
903,2015,07,12,Resort Hotel,139.3703936,2,5,975.5927552
906,2015,07,12,Resort Hotel,110.9383271,2,5,776.5682896999999
907,2015,07,13,Resort Hotel,120.237362,3,5,961.898896
908,2015,07,13,Resort Hotel,77.31939665,1,1,154.6387933
909,2015,07,13,Resort Hotel,77.02756406,1,1,154.05512812
910,2015,07,13,Resort Hotel,70.20209933,1,1,140.40419866
911,2015,07,13,Resort Hotel,125.7162173,1,1,251.4324346
912,2015,07,13,Resort Hotel,230.24556209999997,3,7,2302.4556209999996
913,2015,07,13,Resort Hotel,89.92517958,2,5,629.4762570600001
915,2015,07,13,Resort Hotel,92.04805043,1,3,368.19220172
916,2015,07,13,Resort Hotel,61.96947902,2,5,433.78635314
917,2015,07,13,Resort Hotel,90.33548654,2,5,632.34840578
918,2015,07,13,Resort Hotel,168.5738311,2,5,1180.0168177
919,2015,07,13,Resort Hotel,41.38128966,1,3,165.52515864
920,2015,07,13,Resort Hotel,147.91373190000002,1,3,591.6549276000001
921,2015,07,13,Resort Hotel,80.17843377,3,6,721.60590393
922,2015,07,13,Resort Hotel,123.59006529999999,1,0,123.59006529999999
925,2015,07,13,Resort Hotel,94.94584583,3,5,759.56676664
926,2015,07,13,Resort Hotel,157.19646,1,1,314.39292
927,2015,07,13,Resort Hotel,130.9903949,1,3,523.9615796
928,2015,07,13,Resort Hotel,66.35205843,1,1,132.70411686
929,2015,07,13,Resort Hotel,139.9177662,1,5,839.5065972
932,2015,07,13,Resort Hotel,133.633485,1,4,668.1674250000001
933,2015,07,13,Resort Hotel,103.3828351,1,4,516.9141754999999
935,2015,07,13,Resort Hotel,86.62224389,1,4,433.11121944999996
937,2015,07,13,Resort Hotel,115.2208152,1,4,576.1040760000001
941,2015,07,13,Resort Hotel,165.95547040000002,1,1,331.91094080000005
942,2015,07,13,Resort Hotel,110.55873419999999,1,3,442.23493679999996
943,2015,07,13,Resort Hotel,97.76821331,2,5,684.37749317
944,2015,07,13,Resort Hotel,178.306751,2,5,1248.1472569999999
945,2015,07,13,Resort Hotel,158.4691546,2,5,1109.2840822
947,2015,07,13,Resort Hotel,104.3284524,1,0,104.3284524
948,2015,07,13,Resort Hotel,90.27207814,3,5,722.17662512
949,2015,07,13,Resort Hotel,151.4416441,1,2,454.3249323
950,2015,07,13,Resort Hotel,78.31893767,1,2,234.95681301
951,2015,07,13,Resort Hotel,129.0509125,1,2,387.15273750000006
952,2015,07,13,Resort Hotel,74.52081795,1,2,223.56245385
953,2015,07,13,Resort Hotel,97.67508027,1,2,293.02524081
955,2015,07,13,Resort Hotel,67.88768875,1,5,407.32613249999997
957,2015,07,13,Resort Hotel,105.40099199999999,1,4,527.00496
978,2015,07,13,City Hotel,64.19974531,1,0,64.19974531
991,2015,07,14,Resort Hotel,67.21464462,0,5,336.0732231
992,2015,07,14,Resort Hotel,96.21037471,1,5,577.26224826
993,2015,07,14,Resort Hotel,108.00081840000001,0,5,540.0040920000001
994,2015,07,14,Resort Hotel,82.88721422,0,4,331.54885688
996,2015,07,14,Resort Hotel,138.3638177,0,2,276.7276354
997,2015,07,14,Resort Hotel,1.137554525,0,1,1.137554525
998,2015,07,14,Resort Hotel,130.6966185,0,1,130.6966185
1000,2015,07,14,Resort Hotel,127.4686064,0,1,127.4686064
1001,2015,07,14,Resort Hotel,126.96984109999998,1,5,761.8190465999999
1002,2015,07,14,Resort Hotel,173.24475969999997,1,5,1039.4685581999997
1006,2015,07,14,Resort Hotel,74.62929274,2,8,746.2929273999999
1009,2015,07,14,Resort Hotel,77.43379454,0,2,154.86758908
1012,2015,07,14,Resort Hotel,128.39842990000002,0,1,128.39842990000002
1013,2015,07,14,Resort Hotel,2.578167196,0,1,2.578167196
1014,2015,07,14,Resort Hotel,62.15142665,0,2,124.3028533
1015,2015,07,14,Resort Hotel,53.50751499,2,9,588.5826648899999
1016,2015,07,14,Resort Hotel,128.1114088,0,1,128.1114088
1017,2015,07,14,Resort Hotel,170.541552,4,11,2558.12328
1018,2015,07,14,Resort Hotel,120.15132659999998,4,10,1682.1185723999997
1019,2015,07,14,Resort Hotel,120.4600372,4,10,1686.4405208
1020,2015,07,14,Resort Hotel,124.7010143,2,7,1122.3091287
1021,2015,07,14,Resort Hotel,157.11387019999998,2,5,1099.7970913999998
1023,2015,07,14,Resort Hotel,60.06158923,2,7,540.5543030700001
1024,2015,07,14,Resort Hotel,153.6901821,2,5,1075.8312747
1029,2015,07,15,Resort Hotel,123.95725049999999,0,1,123.95725049999999
1030,2015,07,15,Resort Hotel,149.6924476,0,1,149.6924476
1032,2015,07,15,Resort Hotel,83.0730654,0,3,249.2191962
1033,2015,07,15,Resort Hotel,109.61088970000002,0,2,219.22177940000003
1036,2015,07,15,Resort Hotel,86.58571824,0,2,173.17143648
1041,2015,07,15,City Hotel,10.53812703,2,5,73.76688921
1045,2015,07,15,Resort Hotel,88.35403184,0,2,176.70806368
1047,2015,07,15,Resort Hotel,84.15499643,0,2,168.30999286
1048,2015,07,15,Resort Hotel,95.55267764,0,2,191.10535528
1049,2015,07,15,Resort Hotel,95.05324679,0,2,190.10649358
1050,2015,07,15,Resort Hotel,87.96868044,0,2,175.93736088
1051,2015,07,15,Resort Hotel,86.54154942,0,2,173.08309884
1052,2015,07,15,Resort Hotel,-16.88286333,0,2,-33.76572666
1053,2015,07,15,Resort Hotel,128.529222,0,2,257.058444
1054,2015,07,15,Resort Hotel,90.21055836,0,2,180.42111672
1055,2015,07,15,Resort Hotel,83.58150542,0,2,167.16301084
1056,2015,07,15,Resort Hotel,73.54975673,0,2,147.09951346
1057,2015,07,15,Resort Hotel,132.8023349,0,2,265.6046698
1058,2015,07,15,Resort Hotel,81.73583892,0,2,163.47167784
1061,2015,07,15,Resort Hotel,80.64469621,0,2,161.28939242
1062,2015,07,15,Resort Hotel,164.8203977,2,7,1483.3835793
1063,2015,07,15,Resort Hotel,93.89522546,0,2,187.79045092
1064,2015,07,15,Resort Hotel,90.78853523,0,2,181.57707046
1065,2015,07,15,Resort Hotel,92.49047003,0,2,184.98094006
1066,2015,07,15,Resort Hotel,88.60674193,0,2,177.21348386
1067,2015,07,15,Resort Hotel,207.17742090000002,2,6,1657.4193672000001
1069,2015,07,15,Resort Hotel,83.94999316,2,4,503.69995896
1072,2015,07,15,Resort Hotel,503.404604,0,1,503.404604
1075,2015,07,15,Resort Hotel,88.37211753,0,2,176.74423506
1080,2015,07,15,City Hotel,25.51500156,0,2,51.03000312
1081,2015,07,15,City Hotel,44.37631237,0,2,88.75262474
1082,2015,07,15,City Hotel,30.27786382,0,2,60.55572764
1083,2015,07,15,City Hotel,37.89066129,0,2,75.78132258
1084,2015,07,15,City Hotel,30.80070919,0,2,61.60141838
1085,2015,07,15,City Hotel,38.30193058,0,2,76.60386116
1086,2015,07,15,City Hotel,25.90798114,0,2,51.81596228
1087,2015,07,15,City Hotel,25.49952186,0,2,50.99904372
1088,2015,07,15,City Hotel,21.85782192,0,2,43.71564384
1090,2015,07,15,City Hotel,-1.916396337,0,2,-3.832792674
1091,2015,07,15,City Hotel,65.43540554,0,2,130.87081108
1093,2015,07,15,City Hotel,-10.72944381,0,2,-21.45888762
1094,2015,07,15,City Hotel,-46.802778100000005,0,2,-93.60555620000001
1095,2015,07,15,City Hotel,29.78902065,0,2,59.5780413
1096,2015,07,15,City Hotel,32.90691243,0,2,65.81382486
1097,2015,07,15,City Hotel,51.55002051,0,2,103.10004102
1098,2015,07,15,City Hotel,41.163273600000004,0,2,82.32654720000001
1099,2015,07,15,City Hotel,62.16014222,0,2,124.32028444
1100,2015,07,15,City Hotel,36.22236358,0,2,72.44472716
1101,2015,07,15,City Hotel,21.28022948,0,2,42.56045896
1104,2015,07,15,City Hotel,44.70376686,0,2,89.40753372
1105,2015,07,15,City Hotel,28.70719892,0,2,57.41439784
1107,2015,07,15,City Hotel,29.19490004,0,2,58.38980008
1116,2015,07,15,Resort Hotel,122.55169369999999,2,7,1102.9652432999999
1119,2015,07,15,Resort Hotel,213.2408029,2,7,1919.1672261
1128,2015,07,16,Resort Hotel,165.06405669999998,0,3,495.19217009999994
1129,2015,07,16,Resort Hotel,82.17381196,0,2,164.34762392
1137,2015,07,16,City Hotel,16.0,0,0,0.0
1139,2015,07,16,Resort Hotel,123.29510230000001,0,2,246.59020460000002
1152,2015,07,16,Resort Hotel,141.4054755,2,3,707.0273775
1153,2015,07,16,Resort Hotel,65.72578949,1,3,262.90315796
1159,2015,07,16,Resort Hotel,145.2917679,2,3,726.4588395
1160,2015,07,16,Resort Hotel,100.1592459,0,3,300.47773770000003
1162,2015,07,16,Resort Hotel,176.4365102,2,4,1058.6190612
1164,2015,07,16,Resort Hotel,105.76627490000001,2,5,740.3639243000001
1165,2015,07,16,Resort Hotel,52.60895036,2,6,420.87160288
1166,2015,07,16,Resort Hotel,128.1188007,4,10,1793.6632098
1169,2015,07,16,Resort Hotel,189.7925418,0,2,379.5850836
1170,2015,07,16,Resort Hotel,80.31701452,4,10,1124.43820328
1172,2015,07,16,Resort Hotel,122.08217830000001,0,3,366.24653490000003
1173,2015,07,16,Resort Hotel,122.32842930000001,1,3,489.31371720000004
1175,2015,07,16,Resort Hotel,127.2519149,1,3,509.0076596
1179,2015,07,16,Resort Hotel,120.75735690000002,2,3,603.7867845000001
1181,2015,07,16,Resort Hotel,121.75019669999999,2,3,608.7509835
1182,2015,07,16,Resort Hotel,94.77818070000001,2,4,568.6690842
1183,2015,07,16,Resort Hotel,99.84413978,2,4,599.0648386800001
1184,2015,07,16,Resort Hotel,108.53051029999999,2,6,868.2440823999999
1185,2015,07,16,Resort Hotel,110.9192273,4,10,1552.8691822
1186,2015,07,16,Resort Hotel,125.0502077,2,6,1000.4016616
1187,2015,07,16,Resort Hotel,151.764405,2,5,1062.3508350000002
1188,2015,07,16,Resort Hotel,153.22704280000002,2,5,1072.5892996000002
1189,2015,07,16,Resort Hotel,81.0601786,2,5,567.4212502
1190,2015,07,16,Resort Hotel,166.0892888,0,1,166.0892888
1199,2015,07,16,Resort Hotel,66.47580554,2,5,465.33063877999996
1200,2015,07,16,Resort Hotel,69.69258135,2,5,487.84806944999997
1201,2015,07,16,Resort Hotel,118.01096170000001,0,3,354.03288510000004
1202,2015,07,16,Resort Hotel,89.05773951,0,3,267.17321853
1203,2015,07,16,Resort Hotel,148.09844230000002,4,9,1925.2797499000003
1206,2015,07,16,Resort Hotel,143.43850469999998,0,3,430.3155141
1215,2015,07,16,Resort Hotel,58.23335231,4,10,815.26693234
1217,2015,07,16,Resort Hotel,107.9253433,0,2,215.8506866
1218,2015,07,16,Resort Hotel,122.5,0,2,245.0
1222,2015,07,16,Resort Hotel,111.07778710000001,0,1,111.07778710000001
1223,2015,07,16,Resort Hotel,107.8657287,0,2,215.7314574
1228,2015,07,16,Resort Hotel,100.6503436,0,2,201.3006872
1229,2015,07,16,Resort Hotel,137.8934475,0,3,413.68034250000005
1231,2015,07,17,Resort Hotel,106.92703540000001,2,5,748.4892478
1232,2015,07,17,City Hotel,88.77338112,0,2,177.54676224
1234,2015,07,17,Resort Hotel,111.2426532,2,5,778.6985724000001
1235,2015,07,17,Resort Hotel,136.55017859999998,2,5,955.8512501999999
1236,2015,07,17,City Hotel,76.76692916,0,2,153.53385832
1237,2015,07,17,City Hotel,102.8006069,0,2,205.6012138
1238,2015,07,17,City Hotel,84.78004143,0,2,169.56008286
1239,2015,07,17,City Hotel,94.73891788,0,2,189.47783576
1240,2015,07,17,City Hotel,103.774005,0,2,207.54801
1241,2015,07,17,City Hotel,82.34974929,0,2,164.69949858
1242,2015,07,17,Resort Hotel,132.904374,2,3,664.5218699999999
1243,2015,07,17,Resort Hotel,84.59940612,2,5,592.19584284
1244,2015,07,17,City Hotel,99.52168336,0,2,199.04336672
1245,2015,07,17,City Hotel,88.44955992,0,2,176.89911984
1246,2015,07,17,City Hotel,80.36907026,0,2,160.73814052
1247,2015,07,17,Resort Hotel,128.41102800000002,2,5,898.8771960000001
1248,2015,07,17,Resort Hotel,125.5479813,1,2,376.6439439
1249,2015,07,17,Resort Hotel,162.5016903,2,6,1300.0135224
1250,2015,07,17,Resort Hotel,74.78735197,2,3,373.93675985000004
1251,2015,07,17,Resort Hotel,98.79957286,2,3,493.9978643
1252,2015,07,17,Resort Hotel,108.6525501,2,3,543.2627505
1253,2015,07,17,Resort Hotel,198.60419309999997,2,3,993.0209654999999
1254,2015,07,17,Resort Hotel,153.4047536,2,4,920.4285216
1255,2015,07,17,Resort Hotel,194.64804009999997,2,5,1362.5362807
1256,2015,07,17,Resort Hotel,99.37916755,2,3,496.89583775000006
1257,2015,07,17,Resort Hotel,80.16539161,2,3,400.82695805000003
1258,2015,07,17,City Hotel,69.24115254,0,2,138.48230508
1259,2015,07,17,Resort Hotel,164.06337340000002,3,7,1640.6337340000002
1260,2015,07,17,Resort Hotel,95.42843052,2,3,477.14215260000003
1261,2015,07,17,Resort Hotel,174.3915488,2,2,697.5661952
1262,2015,07,17,Resort Hotel,113.8976251,1,2,341.69287529999997
1263,2015,07,17,Resort Hotel,111.8813203,1,2,335.6439609
1265,2015,07,17,Resort Hotel,125.7437156,1,2,377.23114680000003
1266,2015,07,17,Resort Hotel,56.30102483,1,2,168.90307449
1268,2015,07,17,Resort Hotel,124.74224299999999,1,2,374.226729
1269,2015,07,17,Resort Hotel,135.4362941,1,2,406.3088823
1270,2015,07,17,Resort Hotel,179.92038349999999,1,2,539.7611505
1271,2015,07,17,Resort Hotel,106.66793190000001,1,2,320.00379570000007
1272,2015,07,17,Resort Hotel,90.8999364,1,2,272.6998092
1273,2015,07,17,Resort Hotel,149.82576719999997,3,7,1498.2576719999997
1274,2015,07,17,Resort Hotel,181.3508651,2,6,1450.8069208
1275,2015,07,17,Resort Hotel,118.7903737,2,6,950.3229896
1276,2015,07,17,City Hotel,68.23927768,0,2,136.47855536
1277,2015,07,17,City Hotel,80.93028007,0,2,161.86056014
1278,2015,07,17,Resort Hotel,96.96464656,2,3,484.8232328
1279,2015,07,17,City Hotel,52.48159736,0,2,104.96319472
1280,2015,07,17,City Hotel,67.03706479,0,2,134.07412958
1281,2015,07,17,City Hotel,77.01368497,0,2,154.02736994
1282,2015,07,17,City Hotel,73.91522383,0,2,147.83044766
1283,2015,07,17,City Hotel,68.74676437,0,2,137.49352874
1284,2015,07,17,City Hotel,82.11069854,0,2,164.22139708
1285,2015,07,17,City Hotel,65.2128784,0,2,130.4257568
1286,2015,07,17,City Hotel,53.76070119,0,2,107.52140238
1287,2015,07,17,City Hotel,43.03767134,0,2,86.07534268
1288,2015,07,17,City Hotel,62.37911704,0,2,124.75823408
1289,2015,07,17,City Hotel,67.27606542,0,2,134.55213084
1290,2015,07,17,City Hotel,67.79886171,0,2,135.59772342
1291,2015,07,17,City Hotel,46.22773614,0,2,92.45547228
1293,2015,07,17,Resort Hotel,153.3568658,1,2,460.0705974
1294,2015,07,17,Resort Hotel,130.70357669999999,1,2,392.11073009999996
1295,2015,07,17,Resort Hotel,147.162478,1,2,441.487434
1296,2015,07,17,Resort Hotel,110.204204,0,2,220.408408
1297,2015,07,17,Resort Hotel,125.15027099999999,0,1,125.15027099999999
1298,2015,07,17,Resort Hotel,150.2300401,0,1,150.2300401
1299,2015,07,17,Resort Hotel,174.760952,0,1,174.760952
1300,2015,07,17,Resort Hotel,107.14529099999999,0,1,107.14529099999999
1302,2015,07,17,City Hotel,77.32680467,0,2,154.65360934
1303,2015,07,17,City Hotel,75.77030121,0,2,151.54060242
1304,2015,07,17,City Hotel,37.87680902,0,2,75.75361804
1305,2015,07,17,City Hotel,64.72551028,0,2,129.45102056
1306,2015,07,17,City Hotel,98.98104679,0,2,197.96209358
1307,2015,07,17,City Hotel,91.30001527,0,2,182.60003054
1308,2015,07,17,City Hotel,91.56414699999999,0,2,183.12829399999998
1309,2015,07,17,City Hotel,85.04430351,0,2,170.08860702
1310,2015,07,17,City Hotel,104.58185300000001,0,2,209.16370600000002
1311,2015,07,17,City Hotel,92.27983203,0,2,184.55966406
